Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
FSDSC global ceres_ebaf_surface_v4.1,W/m2,243.834,239.269,4.564,73.715,70.784,7.934,0.997
FSNS global ceres_ebaf_surface_v4.1,W/m2,164.356,163.619,0.736,73.591,71.726,12.168,0.986
FSNSC global ceres_ebaf_surface_v4.1,W/m2,213.938,208.737,5.201,77.729,76.734,11.682,0.991
LHFLX global OAFlux,W/m2,85.611,90.824,-5.214,52.32,41.275,20.761,0.949
SHFLX global OAFlux,W/m2,20.181,9.391,10.789,18.072,7.754,9.366,0.583
LHFLX global ERA5,W/m2,85.611,82.515,3.095,52.32,50.413,12.022,0.975
SHFLX global ERA5,W/m2,20.181,17.607,2.574,18.072,19.146,8.037,0.918
PSL global ERA5,mbar,1011.573,1011.413,0.159,9.95,7.983,2.848,0.973
FSNS global ERA5,W/m2,164.356,163.363,0.993,73.591,70.728,12.993,0.985
FLNS global ERA5,W/m2,55.012,58.636,-3.624,19.444,19.793,9.253,0.906
NET_FLUX_SRF global ERA5,W/m2,2.564,4.605,-2.041,48.712,45.553,18.417,0.927
PRECT global ERA5,mm/day,2.941,2.871,0.07,2.118,2.303,0.857,0.929
TMQ global ERA5,kg/m2,25.761,24.111,1.65,15.338,15.38,2.351,0.994
QREFHT global ERA5_ext,g/kg,10.243,9.694,0.549,5.917,6.006,0.862,0.994
U10 global ERA5_ext,m/s,6.245,6.114,0.131,2.545,2.531,0.853,0.945
U-850mb global ERA5,m/s,1.103,0.98,0.123,6.282,5.447,1.403,0.98
U-200mb global ERA5,m/s,17.799,17.06,0.739,11.821,11.991,2.969,0.971
Z3-500mb global ERA5,hectometer,56.614,56.572,0.041,2.751,2.604,0.249,0.997
OMEGA-200mb global ERA5,mbar/day,0.201,-0.0,0.202,11.154,9.78,6.978,0.786
OMEGA-500mb global ERA5,mbar/day,-0.016,-0.003,-0.014,19.689,24.619,15.725,0.77
OMEGA-850mb global ERA5,mbar/day,-0.477,4.277,-4.754,27.248,64.921,46.849,0.488
T-850mb global ERA5,K,281.16,281.035,0.125,10.684,11.714,1.022,0.997
T-200mb global ERA5,K,219.326,218.721,0.605,2.877,2.056,2.146,0.699
TAUXY ocean ERA5,N/m^2,0.07,0.066,0.004,0.058,0.052,0.021,0.935
LHFLX global MERRA2,W/m2,85.611,83.468,2.143,52.32,52.675,13.724,0.967
SHFLX global MERRA2,W/m2,20.181,19.671,0.509,18.072,23.252,10.898,0.891
PSL global MERRA2,mbar,1011.573,1010.968,0.605,9.95,8.267,2.701,0.975
FSNS global MERRA2,W/m2,164.356,163.778,0.578,73.591,72.792,16.133,0.976
FLNS global MERRA2,W/m2,55.012,62.67,-7.658,19.444,19.262,11.267,0.909
NET_FLUX_SRF global MERRA2,W/m2,2.564,-2.032,4.595,48.712,44.025,22.812,0.889
PRECT global MERRA2,mm/day,2.941,2.902,0.039,2.118,2.74,1.454,0.851
TMQ global MERRA2,kg/m2,25.761,24.874,0.888,15.338,15.828,1.868,0.995
U-850mb global MERRA2,m/s,1.103,0.839,0.264,6.282,5.745,1.338,0.981
U-200mb global MERRA2,m/s,17.799,17.524,0.275,11.821,11.753,2.728,0.973
Z3-500mb global MERRA2,hectometer,56.614,56.561,0.052,2.751,2.604,0.252,0.997
OMEGA-200mb global MERRA2,mbar/day,0.201,-0.103,0.304,11.154,9.885,7.263,0.768
OMEGA-500mb global MERRA2,mbar/day,-0.016,0.052,-0.069,19.689,24.129,14.984,0.784
OMEGA-850mb global MERRA2,mbar/day,-0.477,0.125,-0.602,27.248,35.908,24.139,0.709
T-850mb global MERRA2,K,281.16,281.352,-0.192,10.684,10.683,0.952,0.996
T-200mb global MERRA2,K,219.326,218.869,0.457,2.877,2.018,2.173,0.675
TAUXY ocean MERRA2,N/m^2,0.07,0.074,-0.004,0.058,0.055,0.016,0.964
CLDTOT_TAU1.3_ISCCP global ISCCPCOSP,%,46.416,51.181,-4.765,22.109,17.339,10.738,0.908
CLDTOT_TAU1.3_9.4_ISCCP global ISCCPCOSP,%,22.849,33.925,-11.076,9.548,10.944,14.333,0.612
CLDTOT_TAU9.4_ISCCP global ISCCPCOSP,%,23.567,17.256,6.311,14.852,10.384,12.528,0.685
CLDTOT_TAU1.3_MISR global MISRCOSP,%,46.402,51.892,-5.49,22.289,19.901,9.008,0.924
CLDTOT_TAU1.3_9.4_MISR global MISRCOSP,%,22.843,30.973,-8.13,9.65,8.71,9.318,0.824
CLDTOT_TAU9.4_MISR global MISRCOSP,%,23.559,20.919,2.64,14.988,12.582,9.307,0.868
CLDLOW_TAU1.3_MISR global MISRCOSP,%,27.207,29.841,-2.634,21.263,15.783,10.225,0.901
CLDLOW_TAU1.3_9.4_MISR global MISRCOSP,%,14.358,19.797,-5.439,11.193,8.581,6.78,0.873
CLDLOW_TAU9.4_MISR global MISRCOSP,%,12.849,10.044,2.805,11.211,8.084,8.397,0.825
CLDTOT_TAU1.3_MODIS global MODISCOSP,%,45.221,46.896,-1.675,21.983,21.081,9.598,0.904
CLDTOT_TAU1.3_9.4_MODIS global MODISCOSP,%,21.982,24.067,-2.084,9.263,8.941,7.847,0.655
CLDTOT_TAU9.4_MODIS global MODISCOSP,%,23.238,22.829,0.409,15.035,14.466,8.656,0.829
CLDHGH_TAU1.3_MODIS global MODISCOSP,%,15.704,21.058,-5.354,9.122,11.919,8.065,0.869
CLDHGH_TAU1.3_9.4_MODIS global MODISCOSP,%,7.343,10.675,-3.332,4.52,6.433,5.267,0.777
CLDHGH_TAU9.4_MODIS global MODISCOSP,%,8.361,10.382,-2.022,5.681,6.829,4.028,0.86
CLDTOT_CAL global CALIPSOCOSP,%,65.062,66.845,-1.783,17.4,15.845,8.905,0.866
CLDLOW_CAL global CALIPSOCOSP,%,30.992,36.982,-5.99,22.792,17.833,13.037,0.871
CLDMED_CAL global CALIPSOCOSP,%,13.188,17.924,-4.736,8.895,10.476,7.597,0.83
CLDHGH_CAL global CALIPSOCOSP,%,39.106,32.759,6.347,15.103,14.533,11.136,0.815
TGCLDLWP_OCN global SSMI,g/m^2,58.813,999.999,999.999,20.872,999.999,999.999,999.999
AODVIS global MACv2,dimensionless,0.113,0.118,-0.005,0.092,0.102,0.045,0.899
AODVIS global MERRA2_Aerosols,dimensionless,0.113,0.143,-0.03,0.092,0.095,0.048,0.922
AODDUST global MACv2,dimensionless,0.034,999.999,999.999,0.07,999.999,999.999,999.999
TREFHT global ERA5,DegC,14.244,14.243,0.0,14.984,14.898,1.373,0.996
TREFHT land ERA5,DegC,8.025,8.73,-0.705,20.389,20.151,2.544,0.993
TREFHT global MERRA2,DegC,14.244,14.291,-0.048,14.984,15.279,1.11,0.998
TREFHT land MERRA2,DegC,8.025,8.082,-0.057,20.389,20.896,1.975,0.996
TREFMNAV global MERRA2,DegC,12.495,12.258,0.237,15.424,15.833,1.325,0.997
TREFMXAV global MERRA2,DegC,16.07,16.458,-0.388,14.837,15.18,1.556,0.995
TREF_range global MERRA2,K,3.575,4.201,-0.626,3.767,4.865,1.694,0.965
PminusE global GPCP_OAFLux,mm/day,-0.017,-0.111,0.094,2.188,2.261,0.953,0.92
PminusE global COREv2_Flux,mm/day,-0.017,-0.245,0.227,2.23,2.189,1.067,0.895
TCO global OMI-MLS,DU,28.691,30.756,-2.065,6.002,6.293,4.017,0.844
_ABURDENDUST global ,1e-6 kg/m2,76.826,999.999,999.999,172.991,999.999,999.999,999.999
_ABURDENBC global ,1e-6 kg/m2,0.183,999.999,999.999,0.29,999.999,999.999,999.999
_ABURDENSOA global ,1e-6 kg/m2,3.758,999.999,999.999,4.715,999.999,999.999,999.999
_ABURDENPOM global ,1e-6 kg/m2,0.912,999.999,999.999,1.418,999.999,999.999,999.999
_ABURDENSEASALT global ,1e-6 kg/m2,9.908,999.999,999.999,7.952,999.999,999.999,999.999
_ABURDENSO4 global ,1e-6 kg/m2,5.665,999.999,999.999,3.134,999.999,999.999,999.999
_ABURDENSO4_STR global ,1e-6 kg/m2,1.945,999.999,999.999,1.025,999.999,999.999,999.999
_ABURDENSO4_TRO global ,1e-6 kg/m2,3.72,999.999,999.999,2.672,999.999,999.999,999.999
_Mass_bc_srf global ,1e-12 kg/kg,86.528,999.999,999.999,232.182,999.999,999.999,999.999
_Mass_ncl_srf global ,1e-12 kg/kg,7409.826,999.999,999.999,6284.852,999.999,999.999,999.999
_Mass_so4_srf global ,1e-12 kg/kg,793.612,999.999,999.999,818.403,999.999,999.999,999.999
_Mass_dst_srf global ,1e-12 kg/kg,31357.269,999.999,999.999,94351.409,999.999,999.999,999.999
_Mass_pom_srf global ,1e-12 kg/kg,384.02,999.999,999.999,990.702,999.999,999.999,999.999
_Mass_soa_srf global ,1e-12 kg/kg,621.66,999.999,999.999,1377.161,999.999,999.999,999.999
_Mass_mom_srf global ,1e-12 kg/kg,84.343,999.999,999.999,87.322,999.999,999.999,999.999
_Mass_bc_850 global ,1e-12 kg/kg,48.222,999.999,999.999,101.588,999.999,999.999,999.999
_Mass_ncl_850 global ,1e-12 kg/kg,2076.403,999.999,999.999,1877.762,999.999,999.999,999.999
_Mass_so4_850 global ,1e-12 kg/kg,679.314,999.999,999.999,728.856,999.999,999.999,999.999
_Mass_dst_850 global ,1e-12 kg/kg,22667.377,999.999,999.999,62580.664,999.999,999.999,999.999
_Mass_pom_850 global ,1e-12 kg/kg,246.845,999.999,999.999,524.094,999.999,999.999,999.999
_Mass_soa_850 global ,1e-12 kg/kg,628.975,999.999,999.999,1244.974,999.999,999.999,999.999
_Mass_mom_850 global ,1e-12 kg/kg,28.612,999.999,999.999,23.902,999.999,999.999,999.999
_Mass_bc_330 global ,1e-12 kg/kg,8.194,999.999,999.999,10.728,999.999,999.999,999.999
_Mass_ncl_330 global ,1e-12 kg/kg,73.89,999.999,999.999,45.172,999.999,999.999,999.999
_Mass_so4_330 global ,1e-12 kg/kg,338.589,999.999,999.999,250.165,999.999,999.999,999.999
_Mass_dst_330 global ,1e-12 kg/kg,2674.515,999.999,999.999,5578.093,999.999,999.999,999.999
_Mass_pom_330 global ,1e-12 kg/kg,38.596,999.999,999.999,47.711,999.999,999.999,999.999
_Mass_soa_330 global ,1e-12 kg/kg,411.41,999.999,999.999,354.389,999.999,999.999,999.999
_Mass_mom_330 global ,1e-12 kg/kg,2.024,999.999,999.999,1.872,999.999,999.999,999.999
