Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
OMEGA-500mb global MERRA2,mbar/day,0.008,0.038,-0.03,25.475,29.232,16.091,0.836
OMEGA-850mb global MERRA2,mbar/day,-0.45,0.19,-0.64,32.974,39.931,27.465,0.702
T-850mb global MERRA2,K,282.967,282.854,0.113,10.119,10.088,0.913,0.996
T-200mb global MERRA2,K,219.05,218.559,0.49,4.311,5.042,1.686,0.952
TAUXY ocean MERRA2,N/m^2,0.082,0.085,-0.003,0.063,0.063,0.018,0.96
CLDTOT_TAU1.3_ISCCP global ISCCPCOSP,%,48.284,51.872,-3.588,23.724,18.456,13.056,0.84
CLDTOT_TAU1.3_9.4_ISCCP global ISCCPCOSP,%,21.989,34.017,-12.028,9.834,10.517,14.624,0.651
CLDTOT_TAU9.4_ISCCP global ISCCPCOSP,%,26.295,17.855,8.44,16.278,11.442,13.742,0.772
CLDTOT_TAU1.3_MISR global MISRCOSP,%,48.353,52.644,-4.292,23.861,19.304,10.929,0.867
CLDTOT_TAU1.3_9.4_MISR global MISRCOSP,%,22.02,32.041,-10.021,9.912,9.054,10.381,0.762
CLDTOT_TAU9.4_MISR global MISRCOSP,%,26.332,20.603,5.729,16.424,12.541,12.666,0.784
CLDLOW_TAU1.3_MISR global MISRCOSP,%,28.472,31.339,-2.867,23.324,17.261,12.015,0.861
CLDLOW_TAU1.3_9.4_MISR global MISRCOSP,%,14.23,21.148,-6.917,11.475,9.683,7.43,0.841
CLDLOW_TAU9.4_MISR global MISRCOSP,%,14.242,10.192,4.05,13.242,9.104,10.924,0.734
CLDTOT_TAU1.3_MODIS global MODISCOSP,%,47.123,47.805,-0.682,23.593,22.772,12.41,0.855
CLDTOT_TAU1.3_9.4_MODIS global MODISCOSP,%,21.154,24.402,-3.248,9.577,10.253,7.645,0.753
CLDTOT_TAU9.4_MODIS global MODISCOSP,%,25.969,23.403,2.566,16.467,14.738,11.3,0.758
CLDHGH_TAU1.3_MODIS global MODISCOSP,%,15.008,21.263,-6.255,11.842,14.948,8.956,0.906
CLDHGH_TAU1.3_9.4_MODIS global MODISCOSP,%,6.473,10.194,-3.721,5.386,7.678,5.738,0.832
CLDHGH_TAU9.4_MODIS global MODISCOSP,%,8.534,11.068,-2.534,7.292,8.559,5.061,0.854
CLDTOT_CAL global CALIPSOCOSP,%,64.343,67.217,-2.874,21.352,17.901,10.988,0.868
CLDLOW_CAL global CALIPSOCOSP,%,32.627,38.022,-5.396,24.555,19.396,12.996,0.884
CLDMED_CAL global CALIPSOCOSP,%,13.321,18.121,-4.799,9.59,10.555,8.811,0.739
CLDHGH_CAL global CALIPSOCOSP,%,36.373,31.579,4.794,19.014,17.891,9.555,0.904
TGCLDLWP_OCN global SSMI,g/m^2,63.185,97.429,-34.244,22.301,30.569,40.172,0.728
AODVIS global MACv2,dimensionless,0.13,0.138,-0.008,0.116,0.123,0.068,0.842
AODVIS global MERRA2_Aerosols,dimensionless,0.13,0.153,-0.023,0.116,0.107,0.058,0.891
AODDUST global MACv2,dimensionless,0.03,999.999,999.999,0.075,999.999,999.999,999.999
