relative_path,exists_py313_main,png_count_py313_main,file_bytes_py313_main,path_py313_main,exists_py313,png_count_py313,file_bytes_py313,path_py313,exists_py314,png_count_py314,file_bytes_py314,path_py314,py313_main_vs_py313_status,py313_main_vs_py313_compared,py313_main_vs_py313_identical,py313_main_vs_py313_left_mode,py313_main_vs_py313_right_mode,py313_main_vs_py313_left_size,py313_main_vs_py313_right_size,py313_main_vs_py313_pixel_count,py313_main_vs_py313_pixel_diff_count,py313_main_vs_py313_pixel_diff_fraction,py313_main_vs_py313_mean_abs_diff,py313_main_vs_py313_rms_diff,py313_main_vs_py314_status,py313_main_vs_py314_compared,py313_main_vs_py314_identical,py313_main_vs_py314_left_mode,py313_main_vs_py314_right_mode,py313_main_vs_py314_left_size,py313_main_vs_py314_right_size,py313_main_vs_py314_pixel_count,py313_main_vs_py314_pixel_diff_count,py313_main_vs_py314_pixel_diff_fraction,py313_main_vs_py314_mean_abs_diff,py313_main_vs_py314_rms_diff,py313_vs_py314_status,py313_vs_py314_compared,py313_vs_py314_identical,py313_vs_py314_left_mode,py313_vs_py314_right_mode,py313_vs_py314_left_size,py313_vs_py314_right_size,py313_vs_py314_pixel_count,py313_vs_py314_pixel_diff_count,py313_vs_py314_pixel_diff_fraction,py313_vs_py314_mean_abs_diff,py313_vs_py314_rms_diff
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-LHFLX-SON-global.png,True,1882,435710,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-LHFLX-SON-global.png,True,1882,435710,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-LHFLX-SON-global.png,True,1882,435710,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-LHFLX-SON-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-ANN-global.png,True,1882,422429,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-ANN-global.png,True,1882,422429,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-ANN-global.png,True,1882,422429,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-ANN-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-DJF-global.png,True,1882,435369,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-DJF-global.png,True,1882,435369,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-DJF-global.png,True,1882,435369,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-DJF-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-JJA-global.png,True,1882,443434,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-JJA-global.png,True,1882,443434,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-JJA-global.png,True,1882,443434,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-JJA-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-MAM-global.png,True,1882,430027,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-MAM-global.png,True,1882,430027,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-MAM-global.png,True,1882,430027,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-MAM-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-SON-global.png,True,1882,432942,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-SON-global.png,True,1882,432942,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-SON-global.png,True,1882,432942,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-NET_FLUX_SRF-SON-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-ANN-global.png,True,1882,422226,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-ANN-global.png,True,1882,422226,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-ANN-global.png,True,1882,422226,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-ANN-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-DJF-global.png,True,1882,446596,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-DJF-global.png,True,1882,446596,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-DJF-global.png,True,1882,446596,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-DJF-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-JJA-global.png,True,1882,432831,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-JJA-global.png,True,1882,432831,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-JJA-global.png,True,1882,432831,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-JJA-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-MAM-global.png,True,1882,428804,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-MAM-global.png,True,1882,428804,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-MAM-global.png,True,1882,428804,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-MAM-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-SON-global.png,True,1882,435379,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-SON-global.png,True,1882,435379,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-SON-global.png,True,1882,435379,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-200-SON-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-ANN-global.png,True,1882,475198,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-ANN-global.png,True,1882,475198,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-ANN-global.png,True,1882,475198,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-ANN-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-DJF-global.png,True,1882,496878,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-DJF-global.png,True,1882,496878,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-DJF-global.png,True,1882,496878,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-DJF-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-JJA-global.png,True,1882,481458,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313-main/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-JJA-global.png,True,1882,481458,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py313/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-JJA-global.png,True,1882,481458,/lcrc/group/e3sm/public_html/ac.tvo/1040-py314-hang-tom-py314/model_vs_obs_1985-2014_units/lat_lon/MERRA2/MERRA2-OMEGA-500-JJA-global.png,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000,compared,True,True,RGBA,RGBA,1275x1650,1275x1650,2103750,0,0.000000000000,0.000000000000,0.000000000000
