python_version	relative_path	kind	byte_exact	structure_equal	metadata_equal	dtypes_equal	nan_masks_equal	values_exact	canonical_exact	differing_pixels	rms_channel_difference	max_absolute_difference	max_relative_difference	within_tolerance	status
3.13.14	meridional_mean_2d/ERA5/ERA5-U-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-OMEGA-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-OMEGA-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-OMEGA-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-OMEGA-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-OMEGA-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-OMEGA-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-OMEGA-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-OMEGA-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-OMEGA-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-OMEGA-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-RELHUM-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-RELHUM-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-RELHUM-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-RELHUM-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-RELHUM-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-RELHUM-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-RELHUM-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-RELHUM-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-RELHUM-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-RELHUM-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-T-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-T-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-T-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-T-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-T-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-T-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-T-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-T-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-T-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-T-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-U-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-U-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-U-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-U-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-U-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-U-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-U-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-U-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-U-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	meridional_mean_2d/MERRA2/MERRA2-U-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	mp_partition/mixed-phase_partition/mixed-phase_partition.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	mp_partition/mixed-phase_partition/mixed-phase_partition_metrics_v3.LR.historical_0051 (1985-2014).json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-ANN-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-ANN-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-ANN-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-ANN-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-DJF-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-DJF-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-DJF-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-DJF-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-JJA-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-JJA-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-JJA-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-JJA-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-MAM-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-MAM-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-MAM-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-MAM-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-SON-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-SON-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-SON-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDO-SON-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-ANN-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-ANN-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-ANN-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-ANN-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-DJF-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-DJF-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-DJF-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-DJF-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-JJA-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-JJA-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-JJA-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-JJA-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-MAM-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-MAM-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-MAM-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-MAM-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-SON-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-SON-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-SON-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-ALBEDOC-SON-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-DJF-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-DJF-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-DJF-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-DJF-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-JJA-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-JJA-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-JJA-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-JJA-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-MAM-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-MAM-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-MAM-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-MAM-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-SON-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-SON-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-SON-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-SON-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-DJF-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-JJA-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-JJA-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-JJA-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-JJA-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-MAM-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-SON-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-SON-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-SON-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-SON-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-ANN-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-ANN-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-ANN-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-ANN-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-DJF-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-DJF-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-DJF-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-DJF-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-JJA-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-JJA-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-JJA-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-JJA-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-SON-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-ANN-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-ANN-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-ANN-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-ANN-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-DJF-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-DJF-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-DJF-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-DJF-polar_S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-JJA-polar_N.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-JJA-polar_N.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.13.14	polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOAC-JJA-polar_S.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
